,email_address,customer_id,cardholder_status,rewards_tier,last_active
0,test+000@movableink.com,260746863,Y,Silver,2023-02-06 07:35:53
1,test+001@movableink.com,676357916,N,None,2023-01-25 04:08:02
2,test+002@movableink.com,826765819,N,Gold,2023-04-08 22:36:22
3,test+003@movableink.com,128472549,N,Diamond,2023-02-24 05:01:25
4,test+004@movableink.com,274040211,N,Platinum,2023-05-27 14:29:47
5,test+005@movableink.com,457313162,N,Diamond,2023-03-16 07:02:36
6,test+006@movableink.com,781210731,Y,None,2023-06-03 17:51:57
7,test+007@movableink.com,133650091,N,Silver,2023-03-07 17:41:12
8,test+008@movableink.com,686638074,Y,Silver,2023-05-21 12:02:11
9,test+009@movableink.com,680726014,Y,None,2023-06-15 20:46:20
10,test+010@movableink.com,596841956,N,Diamond,2023-05-16 13:36:46
11,test+011@movableink.com,613406290,N,Diamond,2023-05-06 03:27:04
12,test+012@movableink.com,380896533,N,None,2023-03-05 03:01:40
13,test+013@movableink.com,539029088,Y,Platinum,2023-02-25 18:10:00
14,test+014@movableink.com,792732674,N,Gold,2023-04-01 19:32:04
15,test+015@movableink.com,389858988,Y,Platinum,2023-02-19 20:03:27
16,test+016@movableink.com,985201411,Y,Diamond,2023-05-18 12:35:52
17,test+017@movableink.com,856729447,N,None,2023-02-13 21:55:40
18,test+018@movableink.com,242792338,Y,Gold,2023-04-01 14:02:33
19,test+019@movableink.com,348725865,N,Diamond,2023-01-09 04:06:25
20,test+020@movableink.com,119052492,N,None,2023-06-21 04:44:48
21,test+021@movableink.com,586642842,N,Platinum,2023-07-03 00:28:31
22,test+022@movableink.com,566839440,Y,Diamond,2023-04-09 13:10:10
23,test+023@movableink.com,145057402,N,Diamond,2023-01-05 10:27:54
24,test+024@movableink.com,741051582,N,Silver,2023-04-07 21:10:01
25,test+025@movableink.com,468700839,Y,Diamond,2023-02-22 22:07:44
26,test+026@movableink.com,476982913,Y,Platinum,2023-03-08 07:41:12
27,test+027@movableink.com,725234365,N,Silver,2023-06-08 04:19:09
28,test+028@movableink.com,791640544,Y,Platinum,2023-01-30 04:32:57
29,test+029@movableink.com,947474062,Y,None,2023-06-26 14:51:21
30,test+030@movableink.com,784807929,Y,Platinum,2023-07-01 21:44:27
31,test+031@movableink.com,725383708,Y,Diamond,2023-02-03 04:08:20
32,test+032@movableink.com,465702734,Y,None,2023-06-01 05:56:38
33,test+033@movableink.com,121292317,Y,Platinum,2023-06-08 11:28:34
34,test+034@movableink.com,909695147,Y,Platinum,2023-02-09 12:24:42
35,test+035@movableink.com,246458536,Y,Diamond,2023-06-29 17:13:34
36,test+036@movableink.com,703230864,Y,Silver,2023-02-12 01:15:31
37,test+037@movableink.com,646391795,Y,Platinum,2023-07-08 19:55:13
38,test+038@movableink.com,640087995,Y,Diamond,2023-01-02 15:53:07
39,test+039@movableink.com,557428120,Y,Gold,2023-04-01 22:31:28
40,test+040@movableink.com,432253151,N,Diamond,2023-01-22 12:23:38
41,test+041@movableink.com,887645894,Y,Gold,2023-04-13 08:37:17
42,test+042@movableink.com,899204704,Y,Silver,2023-01-11 17:08:22
43,test+043@movableink.com,563182134,Y,Platinum,2023-05-28 12:52:22
44,test+044@movableink.com,125968254,Y,Gold,2023-06-05 08:43:40
45,test+045@movableink.com,479094916,Y,Platinum,2023-05-10 23:41:53
46,test+046@movableink.com,267010309,N,Diamond,2023-06-28 21:09:17
47,test+047@movableink.com,401061221,Y,Gold,2023-01-15 14:15:56
48,test+048@movableink.com,193056130,Y,None,2023-03-15 05:41:24
49,test+049@movableink.com,729504223,Y,None,2023-05-31 03:20:14
50,test+050@movableink.com,514604377,N,Platinum,2023-05-08 03:55:04
51,test+051@movableink.com,162733548,N,Diamond,2023-03-29 18:18:20
52,test+052@movableink.com,102145052,N,Gold,2023-04-18 21:11:15
53,test+053@movableink.com,500160311,N,Gold,2023-04-08 11:17:16
54,test+054@movableink.com,225949941,N,Diamond,2023-05-26 11:31:25
55,test+055@movableink.com,282456285,N,Gold,2023-07-09 16:46:11
56,test+056@movableink.com,733539922,N,Diamond,2023-03-10 19:23:37
57,test+057@movableink.com,145979221,N,Gold,2023-01-05 16:07:32
58,test+058@movableink.com,316334381,N,Diamond,2023-01-16 18:02:25
59,test+059@movableink.com,691063296,N,Gold,2023-06-03 08:43:29
60,test+060@movableink.com,971693839,N,None,2023-04-04 03:22:36
61,test+061@movableink.com,146227714,Y,Silver,2023-07-08 09:02:14
62,test+062@movableink.com,875839265,Y,Gold,2023-05-24 15:56:01
63,test+063@movableink.com,445527708,N,Platinum,2023-03-29 21:23:49
64,test+064@movableink.com,281565605,N,Diamond,2023-03-23 19:55:44
65,test+065@movableink.com,417995179,Y,Platinum,2023-03-13 12:19:30
66,test+066@movableink.com,389957219,Y,Platinum,2023-05-26 21:21:30
67,test+067@movableink.com,921228751,Y,Platinum,2023-03-30 02:40:04
68,test+068@movableink.com,681942500,Y,Silver,2023-05-04 18:53:34
69,test+069@movableink.com,815097472,Y,Diamond,2023-06-14 18:28:52
70,test+070@movableink.com,441583782,N,None,2023-04-04 11:02:22
71,test+071@movableink.com,412646186,Y,Silver,2023-05-10 04:34:38
72,test+072@movableink.com,747154261,N,None,2023-06-13 06:08:19
73,test+073@movableink.com,980546091,Y,Platinum,2023-06-14 09:43:54
74,test+074@movableink.com,904586962,N,Diamond,2023-03-13 06:19:13
75,test+075@movableink.com,650990119,N,None,2023-07-01 11:00:34
76,test+076@movableink.com,292396264,N,Gold,2023-06-22 10:57:26
77,test+077@movableink.com,921748454,N,None,2023-06-04 20:07:07
78,test+078@movableink.com,988544156,N,None,2023-02-06 19:02:14
79,test+079@movableink.com,777584619,N,Diamond,2023-05-28 18:02:36
80,test+080@movableink.com,371536270,Y,Gold,2023-07-06 12:08:37
81,test+081@movableink.com,775504643,Y,Silver,2023-02-25 02:15:30
82,test+082@movableink.com,884936444,Y,None,2023-06-25 12:19:22
83,test+083@movableink.com,471379902,N,Silver,2023-01-16 08:53:42
84,test+084@movableink.com,191264565,Y,Gold,2023-01-11 21:15:18
85,test+085@movableink.com,325770986,Y,Gold,2023-01-02 09:35:49
86,test+086@movableink.com,415459099,N,None,2023-02-27 09:24:12
87,test+087@movableink.com,430750647,N,Diamond,2023-02-17 10:57:35
88,test+088@movableink.com,926179381,N,None,2023-05-15 01:46:36
89,test+089@movableink.com,485611207,Y,Diamond,2023-01-14 19:19:35
90,test+090@movableink.com,105808447,N,Gold,2023-04-20 21:05:46
91,test+091@movableink.com,721523241,Y,None,2023-01-15 14:46:47
92,test+092@movableink.com,641406766,N,Platinum,2023-02-17 21:59:09
93,test+093@movableink.com,918903540,Y,Gold,2023-06-04 05:49:44
94,test+094@movableink.com,822519515,Y,Gold,2023-07-04 01:43:50
95,test+095@movableink.com,911892328,Y,Gold,2023-04-17 02:15:30
96,test+096@movableink.com,104616985,N,Platinum,2023-03-01 11:58:02
97,test+097@movableink.com,472883061,N,Platinum,2023-06-06 19:12:10
98,test+098@movableink.com,930382462,Y,Gold,2023-06-06 11:48:18
99,test+099@movableink.com,253853710,N,Platinum,2023-02-05 19:36:04
100,test+100@movableink.com,339158211,N,None,2023-07-02 00:45:19
101,test+101@movableink.com,920152302,N,Silver,2023-05-05 11:21:46
102,test+102@movableink.com,985773346,Y,None,2023-01-13 03:12:03
103,test+103@movableink.com,889536075,Y,Diamond,2023-06-01 02:14:22
104,test+104@movableink.com,679324095,N,Platinum,2023-05-26 20:18:07
105,test+105@movableink.com,554411767,N,None,2023-04-14 19:21:58
106,test+106@movableink.com,405524547,N,None,2023-06-24 15:20:28
107,test+107@movableink.com,510104097,Y,None,2023-02-23 08:08:57
108,test+108@movableink.com,225348231,N,Platinum,2023-03-15 22:05:07
109,test+109@movableink.com,111527704,N,None,2023-07-05 22:44:25
110,test+110@movableink.com,382090688,N,Platinum,2023-07-06 08:58:17
111,test+111@movableink.com,510904458,N,Platinum,2023-05-23 22:42:56
112,test+112@movableink.com,924526799,N,Silver,2023-05-31 08:39:03
113,test+113@movableink.com,722421503,Y,Silver,2023-06-21 11:52:08
114,test+114@movableink.com,798881859,Y,None,2023-01-03 00:37:04
115,test+115@movableink.com,311623914,Y,Gold,2023-01-21 03:00:33
116,test+116@movableink.com,298114893,N,Platinum,2023-05-25 12:45:43
117,test+117@movableink.com,735214696,N,None,2023-02-20 07:43:33
118,test+118@movableink.com,433044903,Y,None,2023-06-24 16:35:47
119,test+119@movableink.com,488726540,N,Silver,2023-05-16 04:53:25
120,test+120@movableink.com,362076278,N,Silver,2023-03-03 04:31:25
121,test+121@movableink.com,274378375,Y,Silver,2023-07-02 08:35:33
122,test+122@movableink.com,699345788,Y,Silver,2023-01-27 07:23:02
123,test+123@movableink.com,999897125,N,Diamond,2023-01-24 03:14:18
124,test+124@movableink.com,752828368,Y,Silver,2023-01-30 15:11:35
125,test+125@movableink.com,553628102,Y,None,2023-02-04 01:06:41
126,test+126@movableink.com,849538172,N,None,2023-05-06 12:22:06
127,test+127@movableink.com,965505947,N,Silver,2023-07-03 04:35:34
128,test+128@movableink.com,545119593,Y,Silver,2023-04-18 22:06:31
129,test+129@movableink.com,915575619,Y,Platinum,2023-06-18 05:13:07
130,test+130@movableink.com,625297228,Y,None,2023-07-10 00:12:36
131,test+131@movableink.com,306860041,N,Silver,2023-01-26 21:49:28
132,test+132@movableink.com,665142992,N,Silver,2023-03-08 18:52:16
133,test+133@movableink.com,675138667,N,Gold,2023-06-21 13:31:15
134,test+134@movableink.com,841008132,Y,Diamond,2023-06-27 18:45:22
135,test+135@movableink.com,685619571,N,Platinum,2023-06-14 09:24:11
136,test+136@movableink.com,537852964,N,Gold,2023-02-05 02:55:49
137,test+137@movableink.com,154757973,N,None,2023-02-06 19:27:36
138,test+138@movableink.com,321596435,Y,Silver,2023-01-26 12:32:00
139,test+139@movableink.com,659845104,Y,Gold,2023-06-04 15:45:48
140,test+140@movableink.com,353748519,Y,Silver,2023-03-23 08:30:43
141,test+141@movableink.com,969536569,Y,Gold,2023-05-13 08:14:56
142,test+142@movableink.com,431374949,N,Gold,2023-06-12 21:18:14
143,test+143@movableink.com,747136982,Y,None,2023-05-28 06:55:54
144,test+144@movableink.com,693306382,N,Gold,2023-03-26 01:27:54
145,test+145@movableink.com,630918699,Y,Platinum,2023-01-08 13:05:51
146,test+146@movableink.com,933290332,N,Silver,2023-01-26 00:47:13
147,test+147@movableink.com,460296025,N,Silver,2023-04-22 14:50:59
148,test+148@movableink.com,768801201,N,Diamond,2023-03-27 00:18:50
149,test+149@movableink.com,894564048,Y,Silver,2023-04-25 00:38:55
150,test+150@movableink.com,618864216,N,Platinum,2023-02-18 10:35:30
151,test+151@movableink.com,616896973,N,Gold,2023-05-03 03:44:52
152,test+152@movableink.com,253287077,Y,Gold,2023-06-21 23:05:37
153,test+153@movableink.com,236301096,N,None,2023-03-27 10:19:19
154,test+154@movableink.com,124210026,N,Gold,2023-02-19 22:24:59
155,test+155@movableink.com,742333063,N,Diamond,2023-06-29 01:05:05
156,test+156@movableink.com,682075122,N,Platinum,2023-04-11 16:21:19
157,test+157@movableink.com,563502491,Y,Gold,2023-05-24 14:52:59
158,test+158@movableink.com,665972718,Y,Silver,2023-05-16 03:45:59
159,test+159@movableink.com,557271904,N,None,2023-06-16 17:24:20
160,test+160@movableink.com,485136642,N,Silver,2023-03-22 04:58:31
161,test+161@movableink.com,922942287,N,Gold,2023-04-04 05:20:58
162,test+162@movableink.com,982995387,N,Platinum,2023-03-22 21:07:43
163,test+163@movableink.com,322702906,N,None,2023-01-02 08:53:17
164,test+164@movableink.com,846212381,N,Gold,2023-03-15 08:06:54
165,test+165@movableink.com,615960977,N,Platinum,2023-05-03 10:22:59
166,test+166@movableink.com,795159534,Y,None,2023-01-01 14:32:41
167,test+167@movableink.com,515760484,Y,Platinum,2023-05-16 05:35:40
168,test+168@movableink.com,427226729,N,Silver,2023-06-24 04:34:15
169,test+169@movableink.com,590470747,Y,Platinum,2023-03-23 07:19:41
170,test+170@movableink.com,640244958,Y,Diamond,2023-02-05 06:39:34
171,test+171@movableink.com,450796446,Y,Gold,2023-06-07 08:08:28
172,test+172@movableink.com,977319369,N,Platinum,2023-05-03 07:53:32
173,test+173@movableink.com,380294656,N,Silver,2023-06-14 22:17:04
174,test+174@movableink.com,513565682,Y,Gold,2023-04-19 02:51:44
175,test+175@movableink.com,866515211,N,Platinum,2023-03-20 02:55:58
176,test+176@movableink.com,771844158,Y,None,2023-01-22 08:54:01
177,test+177@movableink.com,327901404,Y,None,2023-04-27 15:29:29
178,test+178@movableink.com,982557606,N,Diamond,2023-05-08 14:49:22
179,test+179@movableink.com,630471868,Y,Silver,2023-04-09 21:59:55
180,test+180@movableink.com,286832018,Y,Gold,2023-01-31 00:44:13
181,test+181@movableink.com,959905701,N,Gold,2023-04-02 00:27:56
182,test+182@movableink.com,218762350,N,None,2023-06-10 03:23:40
183,test+183@movableink.com,499550444,Y,Gold,2023-03-04 16:07:23
184,test+184@movableink.com,371485435,N,Silver,2023-07-10 02:57:42
185,test+185@movableink.com,423237673,N,Silver,2023-05-24 22:50:12
186,test+186@movableink.com,101031632,N,Gold,2023-01-16 00:21:38
187,test+187@movableink.com,763238209,Y,Diamond,2023-03-05 10:18:13
188,test+188@movableink.com,920043013,Y,Diamond,2023-01-14 17:08:55
189,test+189@movableink.com,142775330,Y,Platinum,2023-05-12 11:52:13
190,test+190@movableink.com,422569198,N,Platinum,2023-04-12 12:50:58
191,test+191@movableink.com,504898548,N,Gold,2023-02-25 22:15:48
192,test+192@movableink.com,708188924,Y,Platinum,2023-06-27 08:20:20
193,test+193@movableink.com,607654027,N,Gold,2023-06-08 18:22:29
194,test+194@movableink.com,805717004,N,Silver,2023-01-10 14:52:40
195,test+195@movableink.com,788407000,N,None,2023-01-11 04:51:03
196,test+196@movableink.com,257896673,N,Gold,2023-06-22 14:25:58
197,test+197@movableink.com,991874041,N,Silver,2023-02-02 03:16:44
198,test+198@movableink.com,231584324,Y,Gold,2023-03-09 05:57:39
199,test+199@movableink.com,677430012,N,Gold,2023-06-02 04:01:26
200,test+200@movableink.com,684780269,N,Diamond,2023-06-01 02:31:22
201,test+201@movableink.com,769670878,Y,Platinum,2023-02-24 13:43:59
202,test+202@movableink.com,624402922,N,Platinum,2023-02-16 14:36:22
203,test+203@movableink.com,971018883,Y,None,2023-03-29 13:20:25
204,test+204@movableink.com,354716461,N,None,2023-02-28 08:55:36
205,test+205@movableink.com,678900213,N,Silver,2023-04-26 06:36:35
206,test+206@movableink.com,475248238,Y,Platinum,2023-06-03 13:47:29
207,test+207@movableink.com,314856413,Y,Platinum,2023-05-13 06:27:27
208,test+208@movableink.com,595936441,N,Diamond,2023-05-04 16:46:49
209,test+209@movableink.com,706735600,Y,None,2023-03-08 05:12:53
210,test+210@movableink.com,109251650,N,Gold,2023-06-07 16:59:25
211,test+211@movableink.com,576984149,Y,Silver,2023-06-20 11:57:33
212,test+212@movableink.com,307690295,N,None,2023-04-14 23:28:50
213,test+213@movableink.com,792609058,Y,Diamond,2023-07-08 06:03:58
214,test+214@movableink.com,277588452,N,Platinum,2023-01-31 06:11:19
215,test+215@movableink.com,686368353,N,Diamond,2023-04-29 07:51:02
216,test+216@movableink.com,925868897,N,Silver,2023-05-07 13:51:25
217,test+217@movableink.com,129080287,N,Platinum,2023-04-12 03:29:39
218,test+218@movableink.com,317641210,Y,Platinum,2023-05-02 08:41:33
219,test+219@movableink.com,150274930,N,Diamond,2023-06-06 21:53:06
220,test+220@movableink.com,968082786,Y,None,2023-05-31 21:22:41
221,test+221@movableink.com,940603003,Y,Platinum,2023-03-18 15:09:09
222,test+222@movableink.com,450505417,N,Diamond,2023-04-18 23:21:25
223,test+223@movableink.com,851138140,N,None,2023-02-16 17:35:13
224,test+224@movableink.com,339453775,N,None,2023-06-04 14:12:15
225,test+225@movableink.com,361997997,Y,None,2023-04-24 12:56:47
226,test+226@movableink.com,196143243,Y,Diamond,2023-04-12 18:45:01
227,test+227@movableink.com,587622705,Y,Diamond,2023-07-02 06:15:05
228,test+228@movableink.com,677820243,Y,Silver,2023-01-22 11:25:17
229,test+229@movableink.com,529228067,Y,Diamond,2023-05-06 11:22:55
230,test+230@movableink.com,674946522,Y,Gold,2023-05-20 05:34:26
231,test+231@movableink.com,387795918,Y,Gold,2023-01-27 14:48:52
232,test+232@movableink.com,546351693,N,Silver,2023-04-02 13:40:11
233,test+233@movableink.com,856624220,Y,None,2023-05-28 01:40:13
234,test+234@movableink.com,358499148,Y,Gold,2023-05-03 13:30:07
235,test+235@movableink.com,644082582,Y,Diamond,2023-06-23 12:48:06
236,test+236@movableink.com,201057106,Y,Silver,2023-03-29 11:42:11
237,test+237@movableink.com,451284279,N,Platinum,2023-02-20 05:51:21
238,test+238@movableink.com,523996591,Y,Gold,2023-01-21 02:36:47
239,test+239@movableink.com,716720264,Y,Silver,2023-04-15 19:02:28
240,test+240@movableink.com,496475645,Y,Diamond,2023-03-06 13:01:18
241,test+241@movableink.com,166640436,N,None,2023-01-10 20:57:56
242,test+242@movableink.com,236353031,Y,Gold,2023-03-05 03:46:12
243,test+243@movableink.com,218928163,N,Gold,2023-03-28 01:34:36
244,test+244@movableink.com,494199832,N,Platinum,2023-05-28 02:47:59
245,test+245@movableink.com,763973318,Y,Platinum,2023-03-27 14:42:46
246,test+246@movableink.com,998532942,Y,Gold,2023-05-03 12:48:53
247,test+247@movableink.com,692358390,N,Diamond,2023-05-17 01:52:08
248,test+248@movableink.com,303458852,N,Gold,2023-05-16 17:27:13
249,test+249@movableink.com,973611811,N,Platinum,2023-05-17 16:44:48
250,test+250@movableink.com,365707745,Y,Platinum,2023-05-03 07:45:06
251,test+251@movableink.com,666406038,N,None,2023-05-14 16:10:45
252,test+252@movableink.com,780567706,Y,Gold,2023-05-11 13:08:24
253,test+253@movableink.com,526985796,Y,Gold,2023-04-22 20:00:51
254,test+254@movableink.com,349475951,Y,None,2023-03-01 00:11:15
255,test+255@movableink.com,609899158,Y,Platinum,2023-05-12 13:13:10
256,test+256@movableink.com,362393295,N,None,2023-06-04 23:16:49
257,test+257@movableink.com,770018738,Y,Platinum,2023-04-07 10:26:27
