,email_address,customer_id,cardholder_status,rewards_tier,last_active
0,test+000@movableink.com,188717661,Y,Platinum,2023-03-22 11:07:59
1,test+001@movableink.com,652477949,N,Silver,2023-03-05 22:17:34
2,test+002@movableink.com,530958727,N,Silver,2023-02-01 18:10:48
3,test+003@movableink.com,294656954,N,Silver,2023-03-13 00:40:02
4,test+004@movableink.com,338500972,Y,Platinum,2023-04-03 19:20:49
5,test+005@movableink.com,718567870,N,None,2023-02-08 12:56:48
6,test+006@movableink.com,449281123,Y,Silver,2023-06-05 01:57:40
7,test+007@movableink.com,361531887,Y,Silver,2023-04-26 20:56:57
8,test+008@movableink.com,699560644,N,Platinum,2023-07-01 21:57:20
9,test+009@movableink.com,888274258,N,Diamond,2023-02-23 23:02:34
10,test+010@movableink.com,396131686,Y,Platinum,2023-02-07 22:00:20
11,test+011@movableink.com,153111295,Y,Gold,2023-07-02 05:06:08
12,test+012@movableink.com,721046171,N,None,2023-07-05 04:43:54
13,test+013@movableink.com,391058423,Y,Platinum,2023-02-07 07:26:19
14,test+014@movableink.com,213195696,Y,Silver,2023-06-07 02:20:56
15,test+015@movableink.com,637385110,N,Platinum,2023-02-23 16:57:48
16,test+016@movableink.com,462405037,Y,Diamond,2023-02-15 13:24:56
17,test+017@movableink.com,166161889,N,None,2023-05-07 15:24:17
18,test+018@movableink.com,146465569,N,None,2023-05-10 12:07:22
19,test+019@movableink.com,527671342,Y,Gold,2023-05-23 10:14:44
20,test+020@movableink.com,426372426,N,Silver,2023-03-28 21:26:49
21,test+021@movableink.com,484476109,N,Platinum,2023-04-06 13:33:22
22,test+022@movableink.com,549254650,Y,Gold,2023-02-26 21:20:47
23,test+023@movableink.com,764081134,N,Gold,2023-01-22 20:39:42
24,test+024@movableink.com,543752364,Y,Silver,2023-01-21 16:49:43
25,test+025@movableink.com,979168434,Y,Gold,2023-02-02 14:16:30
26,test+026@movableink.com,273410979,N,Silver,2023-04-02 08:30:45
27,test+027@movableink.com,468261381,N,Platinum,2023-07-10 04:47:43
28,test+028@movableink.com,448612270,N,Diamond,2023-05-08 02:08:46
29,test+029@movableink.com,657703534,N,None,2023-04-04 22:23:35
30,test+030@movableink.com,239136066,N,Silver,2023-06-22 04:10:05
31,test+031@movableink.com,990786914,Y,Silver,2023-04-30 05:55:02
32,test+032@movableink.com,723867941,Y,None,2023-06-07 15:50:56
33,test+033@movableink.com,693175863,Y,Diamond,2023-07-07 04:20:17
34,test+034@movableink.com,690519645,Y,Silver,2023-02-04 04:59:05
35,test+035@movableink.com,560488054,Y,None,2023-02-21 09:24:46
36,test+036@movableink.com,354482050,Y,None,2023-05-13 13:41:39
37,test+037@movableink.com,438215885,Y,Gold,2023-03-27 10:30:44
38,test+038@movableink.com,312350658,N,Silver,2023-06-28 23:10:17
39,test+039@movableink.com,472875515,N,None,2023-06-22 17:02:30
40,test+040@movableink.com,833579169,Y,Silver,2023-03-20 12:27:35
41,test+041@movableink.com,134128350,N,Silver,2023-06-21 20:52:10
42,test+042@movableink.com,994966143,N,Platinum,2023-02-09 22:55:09
43,test+043@movableink.com,482655306,N,Gold,2023-02-24 17:34:06
44,test+044@movableink.com,888370597,Y,Platinum,2023-05-05 07:50:43
45,test+045@movableink.com,668348488,N,None,2023-04-14 15:01:15
46,test+046@movableink.com,585511650,N,Platinum,2023-01-18 02:22:10
47,test+047@movableink.com,335989293,Y,Platinum,2023-06-08 21:15:00
48,test+048@movableink.com,854934803,N,None,2023-06-11 18:44:52
49,test+049@movableink.com,672737280,N,Silver,2023-05-04 15:27:14
50,test+050@movableink.com,730455022,N,Platinum,2023-04-11 05:29:21
51,test+051@movableink.com,657601769,Y,Silver,2023-03-18 07:33:38
52,test+052@movableink.com,744086030,Y,Platinum,2023-02-18 07:12:46
53,test+053@movableink.com,395019024,Y,Gold,2023-02-12 10:00:27
54,test+054@movableink.com,263739256,N,Diamond,2023-04-13 04:36:19
55,test+055@movableink.com,801384313,N,Diamond,2023-06-26 20:16:04
56,test+056@movableink.com,194388928,N,Gold,2023-06-07 00:17:04
57,test+057@movableink.com,992079445,N,Platinum,2023-06-06 03:29:06
58,test+058@movableink.com,943007499,Y,Gold,2023-06-24 02:42:56
59,test+059@movableink.com,262275608,Y,Silver,2023-06-22 00:28:55
60,test+060@movableink.com,366201747,N,None,2023-01-26 17:17:56
61,test+061@movableink.com,301895611,N,Gold,2023-01-12 06:12:55
62,test+062@movableink.com,361885605,Y,Platinum,2023-02-05 23:38:38
63,test+063@movableink.com,291485319,Y,Diamond,2023-03-16 10:45:06
64,test+064@movableink.com,183478450,Y,Platinum,2023-03-30 10:12:29
65,test+065@movableink.com,341758103,N,None,2023-02-02 18:13:15
66,test+066@movableink.com,750456630,Y,Silver,2023-04-08 20:17:19
67,test+067@movableink.com,402413673,Y,Diamond,2023-06-16 12:05:32
68,test+068@movableink.com,482253550,Y,Silver,2023-05-08 00:16:28
69,test+069@movableink.com,712017845,N,Gold,2023-06-22 12:06:30
70,test+070@movableink.com,259528603,N,Diamond,2023-07-03 22:27:28
71,test+071@movableink.com,484587434,Y,Platinum,2023-05-24 16:19:03
72,test+072@movableink.com,265337342,N,Gold,2023-02-19 15:00:20
73,test+073@movableink.com,209345071,Y,Gold,2023-02-06 19:52:12
74,test+074@movableink.com,426982732,N,Gold,2023-05-16 18:15:12
75,test+075@movableink.com,358160019,Y,Platinum,2023-05-06 16:06:28
76,test+076@movableink.com,292537977,N,Silver,2023-01-24 16:10:35
77,test+077@movableink.com,913812773,Y,Platinum,2023-01-02 22:01:54
78,test+078@movableink.com,805898757,Y,Silver,2023-02-10 00:43:15
79,test+079@movableink.com,574558345,Y,Gold,2023-01-07 19:37:12
80,test+080@movableink.com,971988005,N,Platinum,2023-01-10 02:41:24
81,test+081@movableink.com,529900277,Y,None,2023-03-24 14:51:06
82,test+082@movableink.com,120334273,N,Gold,2023-06-15 03:15:07
83,test+083@movableink.com,907858448,Y,Platinum,2023-04-24 04:43:30
84,test+084@movableink.com,981274856,Y,Diamond,2023-04-13 20:43:17
85,test+085@movableink.com,130120366,N,Silver,2023-05-07 13:06:40
86,test+086@movableink.com,986044584,N,Gold,2023-04-29 15:40:11
87,test+087@movableink.com,779332664,Y,Silver,2023-01-19 15:50:31
88,test+088@movableink.com,180584825,Y,Gold,2023-03-05 17:11:23
89,test+089@movableink.com,944633077,N,Diamond,2023-03-22 22:15:10
90,test+090@movableink.com,474414286,Y,Diamond,2023-01-12 19:59:49
91,test+091@movableink.com,618637280,Y,Silver,2023-01-02 14:35:05
92,test+092@movableink.com,194213729,Y,Silver,2023-04-13 09:58:44
93,test+093@movableink.com,864541668,N,Platinum,2023-02-08 16:17:35
94,test+094@movableink.com,628792568,N,Diamond,2023-01-29 16:42:31
95,test+095@movableink.com,790007119,N,Diamond,2023-01-11 07:19:27
96,test+096@movableink.com,564256589,Y,Platinum,2023-02-01 23:44:40
97,test+097@movableink.com,745521393,Y,Gold,2023-03-06 08:54:52
98,test+098@movableink.com,819208179,N,Gold,2023-01-26 04:14:20
99,test+099@movableink.com,161624438,Y,None,2023-03-05 12:25:43
100,test+100@movableink.com,645178730,N,Gold,2023-04-25 03:45:59
101,test+101@movableink.com,126216859,N,Platinum,2023-03-18 15:39:36
102,test+102@movableink.com,125729764,N,Diamond,2023-02-13 22:50:40
103,test+103@movableink.com,324571276,N,Silver,2023-04-04 02:08:57
104,test+104@movableink.com,684474407,Y,Silver,2023-07-04 09:47:33
105,test+105@movableink.com,189574228,N,Platinum,2023-01-31 17:34:57
106,test+106@movableink.com,767406117,Y,Platinum,2023-02-25 08:58:39
107,test+107@movableink.com,257261908,N,Silver,2023-04-06 05:34:12
108,test+108@movableink.com,192736682,Y,Silver,2023-04-15 19:45:03
109,test+109@movableink.com,490686111,N,Diamond,2023-02-07 17:45:32
110,test+110@movableink.com,272961769,Y,Silver,2023-05-05 06:28:06
111,test+111@movableink.com,393174917,N,None,2023-01-10 18:34:40
112,test+112@movableink.com,409454579,N,Silver,2023-04-28 13:14:08
113,test+113@movableink.com,555980782,Y,None,2023-03-27 10:35:25
114,test+114@movableink.com,541522119,Y,None,2023-06-22 20:49:32
115,test+115@movableink.com,454550513,Y,None,2023-01-04 15:07:27
116,test+116@movableink.com,167998296,N,Silver,2023-03-03 01:55:44
117,test+117@movableink.com,217475322,N,Silver,2023-03-17 04:51:36
118,test+118@movableink.com,914667969,N,Diamond,2023-04-17 13:08:38
119,test+119@movableink.com,676312600,N,Diamond,2023-05-15 13:45:01
120,test+120@movableink.com,516857504,N,Diamond,2023-04-24 12:08:41
121,test+121@movableink.com,108519448,N,Platinum,2023-02-27 12:02:36
122,test+122@movableink.com,779592987,N,Diamond,2023-02-12 01:18:17
123,test+123@movableink.com,881589718,Y,None,2023-02-08 08:59:44
124,test+124@movableink.com,714874481,Y,Platinum,2023-05-29 00:49:26
125,test+125@movableink.com,640642649,N,Gold,2023-03-05 23:55:31
126,test+126@movableink.com,473720968,N,Platinum,2023-06-18 03:12:05
127,test+127@movableink.com,959654764,Y,Platinum,2023-04-21 05:41:53
128,test+128@movableink.com,723847472,N,Platinum,2023-07-05 10:12:51
129,test+129@movableink.com,967954781,N,Platinum,2023-05-23 15:13:32
130,test+130@movableink.com,376891122,Y,Gold,2023-03-29 08:18:12
131,test+131@movableink.com,189854571,N,None,2023-04-12 06:12:37
132,test+132@movableink.com,206854415,Y,Platinum,2023-01-27 19:28:13
133,test+133@movableink.com,623223671,Y,Silver,2023-01-23 14:03:52
134,test+134@movableink.com,132508801,Y,Gold,2023-02-27 01:33:04
135,test+135@movableink.com,985542039,N,Platinum,2023-05-17 14:19:34
136,test+136@movableink.com,681972001,N,Silver,2023-03-20 09:11:50
137,test+137@movableink.com,536306499,N,Silver,2023-02-11 23:32:35
138,test+138@movableink.com,480837005,Y,Silver,2023-06-17 12:17:28
139,test+139@movableink.com,681847945,Y,Gold,2023-03-16 04:20:47
140,test+140@movableink.com,793372095,N,Silver,2023-02-18 19:39:32
141,test+141@movableink.com,578811384,N,Platinum,2023-06-30 03:22:21
142,test+142@movableink.com,834130254,N,Diamond,2023-07-06 04:58:02
143,test+143@movableink.com,264348265,Y,Gold,2023-02-28 20:27:19
144,test+144@movableink.com,557851368,Y,Gold,2023-04-26 14:55:51
145,test+145@movableink.com,155480368,N,Gold,2023-06-23 01:12:15
