,email_address,customer_id,cardholder_status,rewards_tier,last_active
0,test+000@movableink.com,900120316,N,None,2023-07-06 05:29:07
1,test+001@movableink.com,897614358,N,Platinum,2023-05-08 14:35:51
2,test+002@movableink.com,863787526,Y,Gold,2023-03-03 03:16:18
3,test+003@movableink.com,425559005,Y,Silver,2023-03-27 11:27:07
4,test+004@movableink.com,897176408,Y,Gold,2023-05-10 08:45:29
5,test+005@movableink.com,876464520,N,None,2023-04-16 23:02:44
6,test+006@movableink.com,368745603,N,Gold,2023-03-29 03:56:44
7,test+007@movableink.com,244221549,Y,Gold,2023-02-20 14:51:28
8,test+008@movableink.com,184393268,Y,None,2023-02-21 23:59:24
9,test+009@movableink.com,186471331,N,Diamond,2023-04-22 16:01:33
10,test+010@movableink.com,720001211,N,Silver,2023-03-09 19:22:17
11,test+011@movableink.com,364240629,N,Silver,2023-01-05 06:52:02
12,test+012@movableink.com,266964234,Y,Gold,2023-07-02 05:23:21
13,test+013@movableink.com,225499930,N,None,2023-04-28 17:12:17
14,test+014@movableink.com,528850468,N,Gold,2023-03-16 10:27:55
15,test+015@movableink.com,295150424,N,Gold,2023-02-02 20:44:58
16,test+016@movableink.com,572039340,N,Gold,2023-03-23 12:49:26
17,test+017@movableink.com,541651871,Y,Gold,2023-04-13 18:14:24
18,test+018@movableink.com,214479990,Y,Silver,2023-01-20 15:54:45
19,test+019@movableink.com,975416692,N,Platinum,2023-02-12 18:12:11
20,test+020@movableink.com,172987283,Y,Gold,2023-01-10 08:15:53
21,test+021@movableink.com,736583502,Y,Gold,2023-06-21 14:10:48
22,test+022@movableink.com,881898733,Y,None,2023-03-26 15:11:51
23,test+023@movableink.com,847837814,N,None,2023-03-05 15:02:59
24,test+024@movableink.com,331554213,N,Gold,2023-04-13 23:05:41
25,test+025@movableink.com,557809985,N,Silver,2023-06-29 22:45:12
26,test+026@movableink.com,693025491,N,Diamond,2023-05-21 05:53:58
27,test+027@movableink.com,669866081,Y,None,2023-03-15 22:43:20
28,test+028@movableink.com,796032662,Y,Silver,2023-04-30 17:45:47
29,test+029@movableink.com,933498099,N,Diamond,2023-05-26 10:07:17
30,test+030@movableink.com,892478850,Y,Silver,2023-02-20 13:35:07
31,test+031@movableink.com,247939158,N,Silver,2023-01-08 18:58:34
32,test+032@movableink.com,889972854,Y,Platinum,2023-04-05 06:54:54
33,test+033@movableink.com,589905894,Y,Gold,2023-01-24 11:32:50
34,test+034@movableink.com,301179252,Y,Silver,2023-04-23 01:14:44
35,test+035@movableink.com,145718136,N,Platinum,2023-07-01 00:30:52
36,test+036@movableink.com,326912421,Y,None,2023-02-13 21:02:56
37,test+037@movableink.com,746027664,Y,Platinum,2023-05-05 21:03:18
38,test+038@movableink.com,391002142,Y,Silver,2023-05-09 05:36:26
39,test+039@movableink.com,383707251,N,Gold,2023-02-25 15:59:48
40,test+040@movableink.com,162139079,Y,Platinum,2023-01-18 18:32:27
41,test+041@movableink.com,802263225,N,None,2023-05-10 04:48:53
42,test+042@movableink.com,741983559,N,Gold,2023-03-12 13:02:53
43,test+043@movableink.com,584533693,Y,None,2023-02-21 22:04:56
44,test+044@movableink.com,944153806,Y,None,2023-04-03 07:19:36
45,test+045@movableink.com,325125874,Y,Silver,2023-06-22 01:52:59
46,test+046@movableink.com,585863878,N,Gold,2023-02-09 01:46:28
47,test+047@movableink.com,693784377,Y,Diamond,2023-05-04 05:56:37
48,test+048@movableink.com,760651982,Y,Silver,2023-03-29 12:42:42
49,test+049@movableink.com,513200165,N,Diamond,2023-03-09 20:29:38
50,test+050@movableink.com,776847905,N,Silver,2023-02-14 13:55:34
51,test+051@movableink.com,948030672,N,Platinum,2023-06-10 01:43:47
52,test+052@movableink.com,226812404,N,Silver,2023-05-13 19:36:07
53,test+053@movableink.com,173800943,Y,Platinum,2023-05-17 23:31:55
54,test+054@movableink.com,484637874,Y,Silver,2023-02-24 06:09:21
55,test+055@movableink.com,798995704,N,Platinum,2023-05-19 04:57:03
56,test+056@movableink.com,215598829,Y,Gold,2023-05-10 12:42:34
57,test+057@movableink.com,900106499,Y,Gold,2023-03-26 04:08:11
58,test+058@movableink.com,768668947,Y,Silver,2023-01-09 12:33:23
59,test+059@movableink.com,460739364,Y,Platinum,2023-01-15 16:01:12
60,test+060@movableink.com,228855235,N,None,2023-04-26 19:27:07
61,test+061@movableink.com,853616739,Y,None,2023-04-10 06:30:38
62,test+062@movableink.com,476048138,Y,Gold,2023-04-19 03:40:13
63,test+063@movableink.com,493478347,Y,Gold,2023-01-31 01:27:34
64,test+064@movableink.com,812711544,N,None,2023-05-13 21:55:17
65,test+065@movableink.com,724120831,Y,Platinum,2023-04-06 21:24:10
66,test+066@movableink.com,640533673,N,Gold,2023-06-11 02:18:20
67,test+067@movableink.com,769344284,Y,Gold,2023-03-22 03:21:31
68,test+068@movableink.com,627583032,N,Silver,2023-01-27 18:23:33
69,test+069@movableink.com,641847439,Y,None,2023-01-30 08:02:03
70,test+070@movableink.com,855339152,N,Platinum,2023-03-12 04:01:46
71,test+071@movableink.com,717956130,Y,None,2023-06-06 00:04:13
72,test+072@movableink.com,592249066,N,Diamond,2023-05-29 22:42:52
73,test+073@movableink.com,255426895,Y,Gold,2023-06-09 18:42:42
74,test+074@movableink.com,105099342,Y,Silver,2023-03-19 14:39:51
75,test+075@movableink.com,536963323,N,Platinum,2023-03-04 23:41:08
76,test+076@movableink.com,343269695,Y,Gold,2023-07-09 04:13:47
77,test+077@movableink.com,814018323,N,Gold,2023-02-03 04:37:53
78,test+078@movableink.com,894969582,N,Platinum,2023-06-16 13:52:51
79,test+079@movableink.com,966813349,N,Diamond,2023-01-21 23:33:21
80,test+080@movableink.com,886023231,N,Diamond,2023-05-01 03:28:28
81,test+081@movableink.com,199403999,N,None,2023-05-18 09:16:44
82,test+082@movableink.com,119131742,Y,None,2023-06-19 12:01:36
83,test+083@movableink.com,510087448,N,Platinum,2023-05-23 16:29:36
84,test+084@movableink.com,259256802,Y,Gold,2023-05-02 15:37:57
85,test+085@movableink.com,926020927,Y,Gold,2023-05-18 06:40:48
86,test+086@movableink.com,974387765,N,None,2023-01-08 11:42:46
87,test+087@movableink.com,281312946,Y,Gold,2023-01-13 07:10:03
88,test+088@movableink.com,688711865,N,Gold,2023-03-02 11:03:02
89,test+089@movableink.com,657190231,N,Gold,2023-06-15 09:45:33
90,test+090@movableink.com,221012013,Y,None,2023-01-16 04:39:14
91,test+091@movableink.com,917687898,Y,None,2023-03-17 12:46:45
92,test+092@movableink.com,475271335,N,Silver,2023-04-12 00:16:08
93,test+093@movableink.com,636722408,N,Gold,2023-04-23 18:07:14
94,test+094@movableink.com,113942375,N,Diamond,2023-03-17 14:56:27
95,test+095@movableink.com,625971089,N,Silver,2023-06-05 16:18:46
96,test+096@movableink.com,513041299,N,Gold,2023-05-19 03:07:46
97,test+097@movableink.com,912637518,Y,Silver,2023-04-24 00:28:08
98,test+098@movableink.com,871816318,N,Gold,2023-06-24 04:48:22
99,test+099@movableink.com,885896714,Y,Diamond,2023-05-20 06:51:10
100,test+100@movableink.com,868298149,Y,None,2023-01-22 15:16:03
101,test+101@movableink.com,138030780,N,None,2023-01-05 09:52:51
102,test+102@movableink.com,975684970,N,Silver,2023-01-26 16:41:32
103,test+103@movableink.com,544311778,Y,None,2023-04-06 13:58:00
104,test+104@movableink.com,256712140,Y,Diamond,2023-05-04 05:30:50
105,test+105@movableink.com,887212474,N,Gold,2023-02-01 23:50:56
106,test+106@movableink.com,975153692,N,Platinum,2023-05-09 11:19:10
107,test+107@movableink.com,430492692,Y,Silver,2023-06-18 14:39:41
108,test+108@movableink.com,704559962,Y,Gold,2023-04-17 10:32:32
109,test+109@movableink.com,576263411,N,Platinum,2023-02-11 05:59:33
110,test+110@movableink.com,769677241,N,Diamond,2023-05-24 09:22:13
111,test+111@movableink.com,811608878,Y,Silver,2023-01-26 09:07:49
112,test+112@movableink.com,580914573,Y,Silver,2023-04-12 13:56:33
113,test+113@movableink.com,873813725,N,Diamond,2023-02-16 21:01:43
114,test+114@movableink.com,459088348,N,Diamond,2023-01-31 10:58:13
115,test+115@movableink.com,977877942,N,Platinum,2023-04-06 07:42:10
116,test+116@movableink.com,779894687,Y,Diamond,2023-05-08 01:10:46
117,test+117@movableink.com,903572188,Y,Silver,2023-05-20 17:33:17
118,test+118@movableink.com,416493621,N,Gold,2023-07-05 08:38:00
119,test+119@movableink.com,665155367,N,None,2023-06-03 16:09:36
120,test+120@movableink.com,572103032,Y,None,2023-04-14 20:42:07
121,test+121@movableink.com,151292132,N,Gold,2023-06-09 23:23:35
122,test+122@movableink.com,125972251,Y,Diamond,2023-01-16 15:55:30
123,test+123@movableink.com,635205331,N,Platinum,2023-05-30 20:15:23
124,test+124@movableink.com,863245627,N,Gold,2023-03-19 15:27:46
125,test+125@movableink.com,364203776,N,Diamond,2023-06-18 11:36:36
126,test+126@movableink.com,797705592,Y,Gold,2023-06-21 04:03:05
127,test+127@movableink.com,704669752,N,Platinum,2023-03-08 22:32:00
128,test+128@movableink.com,708288435,Y,Silver,2023-02-09 18:00:39
129,test+129@movableink.com,565001790,Y,Gold,2023-07-02 10:33:24
130,test+130@movableink.com,370957673,Y,None,2023-01-25 08:06:51
131,test+131@movableink.com,293572521,Y,None,2023-02-26 15:28:00
132,test+132@movableink.com,419115618,N,Silver,2023-05-05 04:33:21
133,test+133@movableink.com,414997715,N,Gold,2023-01-07 12:27:50
134,test+134@movableink.com,595612998,Y,Platinum,2023-07-05 07:30:25
135,test+135@movableink.com,672670368,N,Platinum,2023-02-06 10:58:44
136,test+136@movableink.com,971480231,Y,Platinum,2023-04-14 12:40:44
137,test+137@movableink.com,633946967,Y,None,2023-05-22 11:11:31
138,test+138@movableink.com,368070903,Y,Silver,2023-03-11 21:09:18
139,test+139@movableink.com,797582636,Y,Gold,2023-04-29 15:53:56
140,test+140@movableink.com,880261395,Y,None,2023-04-09 17:38:38
141,test+141@movableink.com,123464189,Y,None,2023-01-04 11:09:04
142,test+142@movableink.com,804381571,N,Diamond,2023-03-24 06:42:50
143,test+143@movableink.com,416913490,N,Diamond,2023-02-03 08:25:17
144,test+144@movableink.com,900851123,N,Diamond,2023-07-10 00:19:59
145,test+145@movableink.com,217280360,N,Silver,2023-06-08 09:11:50
146,test+146@movableink.com,586032955,N,Silver,2023-02-19 16:25:54
147,test+147@movableink.com,213596362,Y,Platinum,2023-04-03 01:22:51
148,test+148@movableink.com,424528130,Y,Platinum,2023-01-17 02:00:42
149,test+149@movableink.com,502592807,N,Platinum,2023-05-15 17:57:28
150,test+150@movableink.com,483437674,Y,Gold,2023-02-09 19:55:56
151,test+151@movableink.com,656850787,N,Gold,2023-05-26 22:24:12
152,test+152@movableink.com,256161447,Y,Silver,2023-04-26 22:40:05
153,test+153@movableink.com,694096349,Y,Silver,2023-06-01 13:38:36
154,test+154@movableink.com,950921120,Y,Gold,2023-02-19 12:12:29
155,test+155@movableink.com,206024257,Y,Platinum,2023-05-12 01:24:49
156,test+156@movableink.com,183739721,N,None,2023-06-11 01:49:16
157,test+157@movableink.com,318332215,Y,Silver,2023-02-13 16:59:35
158,test+158@movableink.com,555505618,Y,Silver,2023-06-01 01:49:54
159,test+159@movableink.com,732308567,Y,Platinum,2023-01-14 23:37:42
160,test+160@movableink.com,894049389,N,Platinum,2023-05-24 16:32:09
161,test+161@movableink.com,144387580,Y,None,2023-06-23 16:19:08
162,test+162@movableink.com,311427476,N,None,2023-04-07 08:38:50
163,test+163@movableink.com,716400709,Y,None,2023-03-12 13:18:06
164,test+164@movableink.com,745620729,N,Silver,2023-05-23 14:02:02
165,test+165@movableink.com,441236017,Y,Platinum,2023-05-25 13:28:58
166,test+166@movableink.com,755960086,N,Gold,2023-06-20 01:55:39
167,test+167@movableink.com,187956173,Y,Platinum,2023-06-14 23:57:01
168,test+168@movableink.com,514619536,Y,Silver,2023-01-05 09:37:56
169,test+169@movableink.com,566812087,N,None,2023-05-09 10:58:26
